Lämpötila Helsingissä,Sähkönkulutus Suomessa,Tuulivoimatuotanto,Ydinvoimatuotanto,Vesivoimatuotanto,Sähköntuotanto Suomessa,"Sähköntuotanto, yli/alijäämä"
1.1488,11282.0,4767.1,4300.19999,1634.5,12622.0,-19.55999
1.1488,11195.0,4757.0,4302.19999,1635.59999,12599.0,34.99
1.1488,11211.0,4726.19999,4302.69999,1629.7,12581.0,-4.74399
1.1488,11206.0,4744.0,4299.5,1652.8,12622.0,57.89
1.1488,11254.0,4700.0,4301.19999,1688.3,12623.0,18.66
1.1488,11239.0,4662.0,4304.5,1652.5,12543.0,-77.5
1.1488,11202.0,4640.1,4301.8,1641.8,12516.0,-72.48999
1.1488,11204.0,4638.5,4305.5,1630.7,12503.0,-73.54999
1.1488,11164.0,4622.0,4304.69999,1650.7,12511.0,179.0
1.1488,11186.0,4614.0,4300.0,1676.59999,12527.0,235.59999
1.1488,11178.0,4597.5,4307.8,1678.2,12524.0,206.4
1.1488,11171.0,4558.6,4301.0,1679.5,12476.0,133.4
1.1488,11248.0,4542.0,4301.0,1670.5,12456.0,78.85999
1.1488,11261.0,4502.0,4305.5,1656.2,12407.0,37.93999
1.1488,11244.0,4497.0,4300.19999,1655.5,12386.0,38.07
1.1488,11203.0,4491.5,4306.3,1633.8,12368.0,44.07999
1.1488,11190.0,4474.5,4307.8,1606.2,12337.0,20.48
1.1488,11130.0,4482.0,4305.0,1603.0,12339.0,86.7
1.1488,11091.0,4457.5,4298.5,1598.0,12304.0,92.06
1.1488,11103.0,4442.0,4307.8,1597.3,12289.0,51.43999
1.1488,11143.0,4413.0,4306.0,1603.5,12264.0,-23.05999
1.1488,11091.0,4355.0,4303.8,1594.7,12197.0,-27.64
1.1488,11073.0,4331.1,4304.0,1584.0,12164.0,-45.85999
1.1488,11045.0,4299.0,4304.8,1589.3,12137.0,-47.46999
1.1488,11015.0,4270.0,4301.5,1603.3,12123.0,-34.04999
1.1488,11004.0,4267.0,4304.0,1609.3,12114.0,8.60699
1.1488,11006.0,4268.0,4308.19999,1600.2,12135.0,23.44999
1.1488,10949.0,4239.1,4307.19999,1587.3,12082.0,4.99699
1.1488,10985.0,4255.0,4306.3,1565.8,12082.0,16.68
1.1488,10896.0,4256.5,4302.8,1622.2,12126.0,122.3
1.1488,10887.0,4210.0,4307.8,1625.3,12083.0,85.37999
1.1488,10890.0,4216.5,4303.5,1594.0,12066.0,99.0
1.1488,10901.0,4237.5,4302.19999,1583.5,12080.0,76.82999
1.1488,10858.0,4252.0,4305.19999,1547.7,12054.0,110.5
1.1488,10843.0,4236.6,4307.69999,1560.8,12042.0,94.56
1.1488,10891.0,4212.5,4302.5,1557.2,12081.0,98.73999
1.1488,10749.0,4176.0,4301.0,1560.0,11964.0,111.8
1.1488,10700.0,4120.0,4299.0,1558.8,11887.0,91.15999
1.1488,10706.0,4084.0,4304.3,1564.3,11867.0,72.51
1.1488,10642.0,4101.0,4305.0,1545.7,11882.0,154.69999
1.1488,10641.0,4086.0,4302.0,1543.9,11885.0,148.4
1.1488,10584.0,4067.59999,4302.8,1530.8,11831.0,133.09999
1.1488,10590.0,4040.09999,4306.1,1518.4,11798.0,122.7
1.1488,10564.0,4027.0,4308.3,1507.2,11763.0,119.59999
1.1488,10485.0,3976.0,4305.8,1528.09999,11715.0,154.4
1.1488,10440.0,3933.0,4305.0,1541.2,11705.0,160.0
1.1488,10415.0,3912.0,4305.19999,1563.8,11699.0,177.19999
1.1488,10386.0,3867.5,4308.3,1566.0,11651.0,451.5
1.1488,10553.0,3848.5,4303.0,1598.2,11655.0,295.39999
1.1488,10679.0,3862.0,4304.69999,1586.0,11653.0,184.8
1.1488,10719.0,3823.5,4301.19999,1590.8,11636.0,144.0
1.1488,10742.0,3805.59999,4299.5,1600.8,11625.0,96.76999
1.1488,10809.0,3788.0,4308.69999,1617.4,11629.0,36.61999
1.1488,10791.0,3765.0,4306.5,1608.5,11591.0,3.758
1.1488,10863.0,3746.5,4308.3,1581.0,11547.0,-102.0
1.1488,10861.0,3740.5,4304.69999,1587.2,11565.0,-56.81
1.1488,10840.0,3708.09999,4303.8,1586.3,11534.0,-80.34
1.1488,10878.0,3676.59999,4307.69999,1584.8,11492.0,-136.8
1.1488,10858.0,3641.0,4308.0,1577.7,11442.0,-199.09999
1.1488,10840.0,3584.09999,4302.19999,1601.7,11410.0,-205.4
1.1488,10776.0,3568.0,4308.19999,1586.2,11392.0,-160.8
1.1488,10842.0,3548.0,4302.3,1591.9,11366.0,-224.69999
1.1488,10773.0,3534.0,4302.5,1563.0,11336.0,-204.59999
1.1488,10750.0,3514.0,4302.5,1569.2,11311.0,-210.3
1.1488,10693.0,3502.09999,4303.3,1559.2,11283.0,-173.0
1.1488,10687.0,3478.5,4301.5,1550.7,11232.0,-225.19999
1.1488,10684.0,3446.0,4303.8,1562.2,11225.0,-242.59999
1.1488,10717.0,3446.0,4308.0,1545.5,11210.0,-155.0
1.1488,10739.0,3439.5,4307.5,1600.8,11263.0,-67.67
1.1488,10750.0,3421.0,4300.69999,1609.3,11240.0,-97.35999
1.1488,10732.0,3416.5,4299.0,1592.3,11245.0,-56.89999
1.1488,10747.0,3425.09999,4300.3,1563.7,11211.0,-158.69999
1.1488,10804.0,3421.5,4302.69999,1551.5,11184.0,-208.0
1.1488,10704.0,3380.0,4295.5,1492.09999,11059.0,-210.9
1.1488,10666.0,3347.09999,4300.8,1496.0,11047.0,-221.19999
1.1488,10680.0,3256.09999,4305.69999,1497.3,10969.0,-306.8
1.1488,10658.0,3187.0,4302.3,1464.5,10848.0,-387.0
1.1488,10587.0,3115.09999,4303.0,1429.3,10738.0,-426.6
1.1488,10582.0,3055.0,4308.3,1424.3,10667.0,-497.69999
1.1488,10520.0,3021.5,4304.69999,1387.0,10592.0,-479.69999
1.1488,10482.0,3030.9,4306.69999,1376.9,10597.0,-437.89999
1.1488,10499.0,3041.5,4306.0,1350.5,10592.0,-459.5
1.1488,10460.0,3076.0,4305.19999,1299.4,10571.0,-421.6
1.1488,10397.0,3078.0,4301.0,1295.2,10563.0,-406.0
1.6635,10356.0,3103.0,4304.8,1274.7,10566.0,-351.69999
1.6635,10309.0,3117.0,4306.5,1263.3,10556.0,-349.1
1.6635,10342.0,3109.5,4304.19999,1258.0,10542.0,-375.8
1.6635,10388.0,3106.5,4305.5,1268.2,10555.0,-301.69999
1.6635,10248.0,3086.09999,4303.0,1254.4,10515.0,-344.8
1.6635,10314.0,3087.0,4305.5,1219.7,10478.0,-403.1
1.6635,10301.0,3076.59999,4303.0,1219.3,10475.0,-409.69999
1.6635,10209.0,3108.0,4304.5,1202.3,10485.0,-295.0
1.6635,10251.0,3091.0,4299.69999,1198.3,10450.0,-340.0
1.6635,10294.0,3112.0,4298.8,1213.5,10485.0,-372.8
1.6635,10257.0,3113.5,4304.8,1181.3,10463.0,-365.89999
1.6635,10253.0,3077.5,4304.69999,1161.0,10419.0,-380.6
1.6635,10225.0,3085.0,4306.3,1166.5,10455.0,-322.89999
1.6635,10221.0,3082.5,4301.19999,1188.8,10475.0,-296.0
2.18849,10218.0,3126.0,4305.0,1165.8,10483.0,-310.3
2.18849,10155.0,3105.0,4304.19999,1158.59999,10450.0,-268.8
2.18849,10121.0,3083.0,4308.19999,1144.8,10425.0,-259.19999
2.18849,10081.0,3101.0,4306.0,1126.4,10417.0,-231.09999
2.18849,10067.0,3085.0,4302.5,1136.8,10405.0,-239.3
2.18849,10056.0,3088.0,4302.0,1159.7,10432.0,-199.09999
2.18849,10004.0,3110.5,4303.19999,1166.8,10467.0,-108.2
2.18849,9994.1,3098.5,4300.5,1155.7,10460.0,-102.3
2.18849,9928.0,3129.5,4302.0,1164.3,10487.0,-39.07999
2.18849,10002.0,3145.0,4306.3,1163.8,10515.0,100.2
2.18849,10008.0,3116.5,4306.8,1233.7,10562.0,141.9
2.18849,9997.79999,3149.5,4311.3,1198.2,10567.0,132.19999
2.18849,10013.0,3138.5,4316.5,1173.0,10517.0,81.2
2.18849,9953.7,3106.59999,4324.3,1152.8,10490.0,136.09999
2.18849,9962.29999,3158.59999,4330.69999,1118.2,10515.0,147.09999
2.18849,9931.0,3241.0,4342.5,1098.5,10584.0,234.5
2.18849,9884.0,3266.0,4338.3,1082.3,10564.0,290.5
2.18849,9879.29999,3229.09999,4335.5,1072.0,10507.0,187.59999
2.18849,9893.7,3171.0,4342.69999,1093.3,10482.0,149.09999
2.18849,9932.79999,3169.0,4339.3,1092.8,10484.0,139.59999
2.18849,9832.6,3165.09999,4340.0,1081.0,10470.0,245.5
2.18849,9802.29999,3156.0,4338.19999,1080.5,10456.0,219.4
2.18849,9830.29999,3136.0,4334.8,1066.0,10425.0,156.3
2.18849,9835.0,3095.5,4336.69999,1079.7,10387.0,128.9
2.18849,9847.0,3112.0,4334.69999,1052.9,10381.0,114.9
2.18849,9806.6,3115.9,4334.5,1052.7,10386.0,190.09999
2.18849,9744.7,3156.5,4338.5,1055.8,10445.0,268.6
2.18849,9772.6,3141.0,4338.19999,1061.3,10422.0,249.09999
2.18849,9768.0,3187.9,4339.0,1056.5,10481.0,287.39999
2.18849,9787.1,3134.59999,4340.19999,1056.2,10433.0,246.3
2.18849,9756.6,3123.5,4339.69999,1124.7,10473.0,381.39999
2.18849,9669.1,3125.09999,4341.69999,1068.3,10417.0,405.6
2.18849,9685.5,3102.0,4333.19999,1045.59999,10364.0,338.8
2.18849,9690.0,3084.0,4338.5,1033.5,10329.0,286.6
2.18849,9672.0,3029.0,4336.89999,1027.8,10269.0,265.39999
2.18849,9697.89999,2975.0,4338.5,1033.5,10212.0,153.69999
2.18849,9735.0,2944.5,4338.19999,1055.7,10203.0,117.09999
2.18849,9717.79999,2936.5,4339.19999,1040.2,10194.0,134.3
2.18849,9709.1,2961.0,4339.8,1007.7,10183.0,126.8
2.18849,9628.7,2936.0,4339.0,1003.3,10150.0,178.09999
2.18849,9589.2,2931.09999,4339.19999,987.0,10147.0,220.8
2.18849,9532.7,2933.0,4335.0,978.84,10129.0,241.69999
2.7084,9568.5,2911.0,4334.3,993.15999,10117.0,170.9
2.7084,9605.5,2852.5,4339.3,991.34,10043.0,67.18999
2.7084,9596.0,2838.0,4339.0,1014.3,10042.0,95.96999
2.7084,9591.0,2846.5,4338.5,1014.3,10048.0,89.67
2.7084,9593.0,2848.0,4339.69999,1006.8,10049.0,110.4
2.7084,9515.0,2853.5,4343.5,991.66999,10042.0,182.69999
2.7084,9544.89999,2902.9,4336.19999,961.17999,10051.0,141.3
2.7084,9492.0,2894.0,4339.69999,946.34,10027.0,186.69999
2.7084,9523.7,2908.0,4338.19999,961.15999,10034.0,247.69999
2.7084,9480.29999,2931.5,4341.0,955.19,10042.0,280.19999
2.7084,9518.39999,2955.5,4336.69999,952.16999,10078.0,298.6
2.7084,9566.5,2977.4,4341.5,940.00999,10082.0,244.59999
2.7084,9604.0,3000.4,4341.5,957.0,10140.0,256.69999
2.7084,9592.6,3033.5,4342.5,952.33,10183.0,331.3
2.7084,9539.2,3052.0,4332.8,961.83,10186.0,366.39999
2.7084,9570.39999,3110.9,4334.69999,949.50999,10244.0,412.8
2.7084,9584.39999,3136.0,4338.19999,944.82,10280.0,402.19999
3.25369,9603.29999,3115.5,4335.0,937.65999,10235.0,340.19999
3.25369,9519.29999,3074.5,4340.19999,915.0,10203.0,379.19999
3.25369,9496.79999,3073.09999,4336.3,937.83,10207.0,415.1
3.25369,9469.29999,3099.09999,4339.3,940.34,10232.0,472.3
3.25369,9501.79999,3096.0,4340.3,934.16999,10229.0,392.8
3.25369,9537.6,3096.4,4337.5,940.48,10248.0,433.8
3.25369,9587.29999,3104.0,4340.3,951.96,10273.0,387.69999
3.25369,9578.1,3054.0,4336.8,948.19,10206.0,322.1
3.25369,9554.79999,3034.9,4339.5,957.16999,10193.0,344.39999
3.25369,9493.0,3027.9,4338.8,965.5,10186.0,383.3
3.25369,9510.1,3011.0,4339.19999,964.67999,10183.0,454.5
3.25369,9569.0,2983.0,4336.8,948.82,10147.0,468.6
3.25369,9460.6,3095.0,4336.19999,944.5,10249.0,616.29999
3.25369,9536.79999,3095.4,4332.39999,942.0,10244.0,542.5
3.25369,9553.2,3064.0,4337.0,946.0,10216.0,488.3
3.25369,9566.2,3036.5,4338.69999,959.63999,10225.0,532.0
3.25369,9561.79999,3030.0,4340.69999,947.33,10185.0,466.39999
3.25369,9591.1,3031.5,4338.3,952.34,10196.0,479.6
3.25369,9564.0,3014.0,4338.69999,918.7,10148.0,436.0
3.25369,9546.89999,2988.0,4336.0,911.84,10113.0,423.69999
3.25369,9580.79999,2984.0,4340.6,898.52999,10105.0,389.3
3.25369,9510.89999,2996.5,4338.1,906.49,10109.0,452.8
3.25369,9516.79999,2961.0,4339.19999,910.65999,10093.0,422.19999
3.25369,9519.6,2970.4,4337.8,900.50999,10087.0,431.1
3.25369,9537.79999,2978.0,4339.69999,906.16999,10095.0,421.19999
3.2282,9505.0,3004.0,4341.19999,900.65999,10104.0,427.6
3.2282,9516.29999,2998.0,4338.69999,900.16999,10092.0,428.3
3.2282,9579.1,2959.0,4338.69999,896.66999,10053.0,324.3
3.2282,9641.39999,3000.5,4340.69999,904.83,10109.0,326.6
3.2282,9626.79999,2989.5,4339.8,909.33,10116.0,330.89999
3.2282,9673.0,3005.5,4335.69999,927.82,10151.0,265.3
3.2282,9738.2,3070.4,4336.8,906.34,10193.0,193.5
3.2282,9735.7,3163.5,4336.19999,911.50999,10263.0,224.59999
3.2282,9693.5,3155.0,4342.19999,909.5,10274.0,278.3
3.2282,9753.29999,3171.5,4340.5,924.65999,10326.0,256.0
3.2282,9739.7,3160.5,4339.5,926.49,10315.0,272.5
3.2282,9732.2,3144.0,4337.19999,964.13999,10326.0,292.3
3.2282,9773.7,3147.0,4340.8,985.33,10339.0,262.69999
3.2282,9761.5,3095.09999,4340.8,995.0,10289.0,234.59999
3.2282,9805.79999,3033.8,4337.69999,1015.0,10222.0,76.51
3.2282,9764.79999,2966.0,4336.8,1013.5,10170.0,88.4
3.2282,9897.1,2868.5,4335.0,1006.2,10053.0,-16.09
3.2282,9915.5,2840.5,4336.8,986.5,10020.0,-13.22
3.2282,9922.29999,2864.9,4341.3,976.65999,10016.0,-52.1
3.2282,9955.6,2856.0,4343.69999,968.5,10027.0,-52.46999
3.2282,9945.6,2892.5,4341.19999,963.17999,10067.0,-43.52
3.2282,9990.0,2918.0,4333.0,956.84,10078.0,-36.10999
3.2282,9930.29999,2976.0,4338.19999,967.14999,10152.0,76.07999
3.2282,9958.0,2981.0,4335.19999,987.80999,10173.0,102.2
3.2282,9981.89999,2992.0,4336.19999,1014.3,10201.0,90.12999
3.2282,10027.0,2950.69999,4342.5,1031.0,10172.0,223.19999
3.2282,10138.0,2967.0,4337.5,1012.2,10191.0,234.0
3.2282,10253.0,2967.0,4337.5,1051.3,10236.0,156.9
3.2282,10285.0,2967.0,4341.19999,1066.8,10256.0,122.2
3.2282,10284.0,2943.0,4337.5,1068.7,10213.0,84.53
3.2282,10388.0,2938.0,4344.0,1095.3,10245.0,26.07999
3.2282,10366.0,2944.0,4335.69999,1105.5,10238.0,46.39999
3.2282,10451.0,2944.0,4337.3,1112.8,10256.0,-21.28
3.2282,10431.0,2919.59999,4336.8,1135.8,10253.0,-13.94
3.2282,10502.0,2905.0,4339.5,1154.7,10253.0,-73.67
3.2282,10485.0,2906.0,4339.8,1163.8,10255.0,-102.5
3.2282,10557.0,2885.0,4340.5,1169.5,10249.0,-118.0
3.2282,10606.0,2887.0,4334.5,1166.3,10239.0,-173.09999
3.2282,10674.0,2929.0,4336.3,1161.3,10276.0,-195.69999
3.2282,10702.0,2911.5,4336.0,1157.2,10244.0,-292.3
3.2282,10758.0,2915.9,4341.0,1151.5,10246.0,-317.89999
3.2282,10785.0,2919.0,4339.19999,1136.4,10222.0,-382.19999
3.2282,10740.0,2934.09999,4337.19999,1124.8,10220.0,-334.1
3.2282,10753.0,2931.0,4335.5,1111.5,10205.0,-362.19999
3.2282,10840.0,2972.0,4339.8,1096.8,10254.0,-410.3
3.2282,10885.0,3098.5,4343.69999,1118.5,10401.0,-36.10999
3.2282,10790.0,3101.0,4338.8,1119.0,10398.0,-17.18
3.2282,10900.0,3219.09999,4338.69999,1108.8,10515.0,-6.639
3.2282,10943.0,3201.0,4332.69999,1143.3,10538.0,13.89
3.2282,10966.0,3209.0,4336.3,1179.8,10576.0,-6.684
3.2282,11000.0,3245.4,4338.69999,1177.8,10610.0,-17.32999
3.2282,11033.0,3260.0,4341.5,1186.8,10637.0,34.00999
3.2282,11017.0,3281.0,4333.8,1203.2,10657.0,24.77
3.2282,11020.0,3289.0,4338.8,1197.8,10655.0,7.51499
3.2282,11132.0,3335.0,4339.3,1205.0,10752.0,42.14
3.2282,10938.0,3317.0,4338.19999,1210.7,10713.0,133.69999
3.2282,11009.0,3332.0,4334.8,1209.3,10717.0,-9.26299
3.2282,11012.0,3365.9,4337.1,1259.3,10794.0,-22.23
3.2282,11103.0,3363.59999,4337.69999,1288.3,10825.0,-65.14
3.2282,11131.0,3394.5,4338.19999,1293.2,10849.0,-86.06999
3.2282,11209.0,3391.09999,4333.69999,1295.09999,10856.0,-148.4
3.2282,11257.0,3413.5,4336.19999,1283.7,10898.0,-139.0
3.2282,11215.0,3385.0,4340.8,1297.7,10886.0,-133.59999
3.2282,11196.0,3390.0,4334.0,1306.2,10896.0,-86.10999
3.2282,11102.0,3413.5,4338.5,1310.7,10927.0,45.34
3.2282,11126.0,3419.0,4338.8,1331.3,10966.0,450.19999
3.2282,11140.0,3458.9,4334.0,1337.8,11022.0,431.69999
3.74299,11252.0,3450.5,4338.3,1367.59999,11058.0,337.69999
3.74299,11232.0,3433.0,4338.19999,1396.59999,11074.0,332.3
3.74299,11236.0,3435.5,4336.5,1415.5,11086.0,320.5
3.74299,11271.0,3424.09999,4339.8,1422.7,11063.0,236.8
3.74299,11332.0,3435.5,4337.5,1391.5,11047.0,168.5
3.74299,11388.0,3491.0,4338.3,1352.3,11068.0,123.9
3.74299,11404.0,3487.0,4335.8,1351.2,11075.0,137.3
3.74299,11435.0,3440.0,4338.19999,1336.3,11053.0,94.10999
3.74299,11419.0,3488.5,4332.19999,1325.3,11087.0,145.9
3.74299,11432.0,3504.0,4337.8,1325.3,11110.0,135.3
3.74299,11441.0,3481.4,4335.19999,1333.3,11081.0,137.19999
3.74299,11370.0,3438.9,4333.3,1343.8,11043.0,177.3
3.74299,11399.0,3457.0,4337.0,1357.0,11069.0,126.5
3.74299,11433.0,3487.0,4337.3,1347.8,11090.0,117.09999
3.74299,11514.0,3472.5,4338.69999,1353.7,11073.0,31.25
3.74299,11456.0,3358.0,4334.69999,1385.7,10961.0,-4.892
3.74299,11506.0,3395.9,4339.19999,1381.0,11029.0,7.474
3.74299,11521.0,3468.0,4335.19999,1419.0,11095.0,44.75
3.74299,11522.0,3476.5,4336.19999,1393.4,11091.0,-110.3
3.74299,11456.0,3485.0,4335.8,1370.7,11061.0,-180.09999
3.74299,11345.0,3497.5,4338.19999,1336.5,11060.0,-3.75
3.74299,11357.0,3494.0,4332.5,1392.5,11116.0,18.98
3.74299,11395.0,3528.9,4338.6,1384.2,11138.0,-1.7
3.74299,11344.0,3525.19999,4341.5,1386.5,11142.0,59.93999
3.74299,11311.0,3537.0,4330.3,1390.09999,11130.0,66.57999
3.74299,11357.0,3544.9,4333.19999,1389.2,11159.0,49.25
3.74299,11358.0,3572.59999,4334.19999,1405.4,11192.0,85.31999
3.74299,11332.0,3570.5,4332.69999,1400.0,11175.0,96.28
3.74299,11373.0,3631.9,4340.19999,1392.8,11245.0,108.9
3.86969,11312.0,3628.4,4336.0,1377.8,11230.0,256.1
4.2679,11318.0,3640.0,4336.69999,1364.4,11252.0,286.6
4.2679,11314.0,3663.0,4335.19999,1362.8,11262.0,299.1
4.2679,11289.0,3678.0,4332.19999,1366.0,11302.0,355.89999
4.2679,11295.0,3710.0,4336.5,1344.8,11302.0,367.19999
4.2679,11266.0,3712.5,4334.19999,1353.5,11310.0,392.1
4.2679,11261.0,3766.0,4336.8,1331.2,11350.0,425.8
4.2679,11274.0,3779.0,4334.69999,1327.8,11394.0,484.19999
4.2679,11290.0,3802.5,4339.5,1330.5,11424.0,483.5
4.2679,11263.0,3813.0,4338.3,1322.59999,11428.0,263.69999
4.2679,11281.0,3831.0,4333.5,1302.8,11434.0,182.0
4.2679,11251.0,3899.5,4334.19999,1296.5,11497.0,232.4
4.2679,10993.0,3920.0,4334.3,1272.59999,11320.0,290.1
4.2679,11092.0,3949.5,4335.19999,1297.0,11367.0,304.0
4.2679,11064.0,3962.5,4339.0,1289.5,11362.0,329.69999
4.2679,11184.0,3979.0,4331.5,1288.3,11548.0,393.5
4.2679,11222.0,4014.9,4338.8,1337.5,11622.0,400.8
4.2679,11288.0,4031.5,4337.8,1350.7,11658.0,405.19999
4.2679,11268.0,4057.5,4335.69999,1360.5,11687.0,441.69999
4.2679,11282.0,4072.0,4333.5,1374.5,11700.0,461.1
4.2679,11249.0,4079.5,4332.5,1378.5,11708.0,516.89999
4.2679,11294.0,4084.0,4337.5,1392.3,11737.0,511.89999
4.2679,11268.0,4086.0,4338.5,1404.5,11748.0,517.7
4.2679,11267.0,4073.0,4335.0,1403.0,11742.0,529.7
4.2679,11273.0,4115.89999,4336.8,1405.0,11793.0,590.39999
4.2679,11227.0,4148.89999,4334.69999,1405.0,11814.0,652.6
4.2679,11190.0,4174.5,4334.8,1397.8,11821.0,675.6
4.3342,11161.0,4198.0,4337.0,1397.2,11844.0,709.0
4.3342,11109.0,4203.0,4339.3,1407.0,11838.0,772.7
4.3342,11127.0,4208.89999,4335.8,1449.0,11854.0,560.29999
4.3342,11170.0,4182.5,4336.5,1375.0,11781.0,537.2
4.3342,11124.0,4245.0,4335.19999,1367.3,11835.0,671.7
4.3342,11182.0,4304.5,4338.8,1378.8,11939.0,697.5
4.08319,11153.0,4323.0,4337.3,1377.09999,11940.0,731.5
4.0437,11172.0,4382.5,4336.19999,1370.2,11992.0,772.5
4.0437,11153.0,4393.0,4333.69999,1360.2,11982.0,761.29999
4.0437,11152.0,4427.5,4337.0,1358.3,12020.0,815.39999
4.0437,11140.0,4446.89999,4329.5,1341.8,12020.0,824.89999
4.0437,11175.0,4448.0,4323.69999,1343.2,12026.0,787.7
4.0437,11139.0,4478.0,4324.69999,1329.2,12045.0,850.7
4.0437,11196.0,4522.0,4318.69999,1315.8,12085.0,845.5
4.0437,11180.0,4515.0,4325.8,1314.7,12105.0,836.7
4.0437,11161.0,4546.39999,4323.19999,1285.5,12099.0,849.29999
4.0437,11145.0,4557.1,4324.8,1273.9,12093.0,882.1
4.0437,11129.0,4589.5,4324.3,1275.3,12118.0,919.5
4.0437,11090.0,4649.0,4322.5,1252.2,12166.0,1011.0
4.0437,11036.0,4650.39999,4323.3,1259.5,12188.0,1079.0
4.0437,11088.0,4605.6,4322.0,1295.0,12177.0,1029.0
4.0437,11049.0,4635.0,4325.3,1298.3,12201.0,752.7
4.0437,11018.0,4653.39999,4322.8,1311.7,12237.0,775.1
4.0437,10949.0,4796.0,4327.5,1330.9,12381.0,951.6
4.0437,11016.0,4797.0,4322.0,1369.0,12420.0,921.89999
4.0437,11117.0,4805.5,4323.19999,1384.3,12441.0,829.6
4.0437,11137.0,4809.5,4326.6,1393.2,12455.0,901.2
4.0437,11199.0,4840.0,4321.3,1393.7,12475.0,921.7
4.0437,11187.0,4847.0,4322.8,1389.7,12480.0,923.7
4.0437,11214.0,4894.0,4320.69999,1386.0,12532.0,956.0
4.0437,11173.0,4764.0,4321.3,1396.8,12410.0,876.5
4.0437,11136.0,4840.3,4319.69999,1372.0,12434.0,940.89999
4.0437,11074.0,4898.5,4325.0,1344.0,12481.0,1043.0
3.8106,11034.0,4909.5,4322.8,1328.7,12481.0,1084.0
3.53909,11062.0,4925.0,4322.5,1340.59999,12507.0,1061.0
3.53909,11078.0,4901.5,4322.0,1354.8,12508.0,1045.0
3.53909,11086.0,4862.1,4321.5,1360.0,12464.0,993.79999
3.53909,11067.0,4844.5,4324.5,1372.7,12464.0,1005.0
3.53909,11135.0,4852.5,4325.0,1364.3,12465.0,997.39999
3.53909,11080.0,4861.89999,4327.69999,1352.8,12457.0,1006.0
3.53909,11082.0,4887.0,4324.5,1353.2,12465.0,994.39999
3.53909,11109.0,4909.0,4324.8,1330.5,12460.0,782.39999
3.53909,11065.0,4960.0,4324.19999,1379.8,12558.0,806.2
3.53909,11006.0,4982.5,4321.3,1392.2,12587.0,812.7
3.53909,11039.0,4972.89999,4324.19999,1414.3,12604.0,782.6
3.53909,11025.0,4981.0,4323.0,1440.5,12631.0,812.0
3.53909,11017.0,4942.0,4323.19999,1453.2,12606.0,807.6
3.53909,11034.0,4955.5,4326.5,1446.2,12608.0,791.29999
3.53909,11052.0,4952.5,4322.0,1447.2,12614.0,766.5
3.53909,11052.0,4980.0,4319.3,1453.8,12633.0,787.7
3.53909,11115.0,4937.0,4326.0,1471.0,12608.0,687.5
3.53909,11159.0,4872.89999,4325.5,1456.0,12508.0,566.29999
3.53909,11132.0,4827.0,4324.0,1464.8,12488.0,649.2
3.53909,11090.0,4792.5,4328.69999,1458.3,12433.0,652.6
3.53909,11005.0,4791.0,4321.19999,1464.7,12445.0,783.39999
3.53909,11038.0,4816.0,4320.19999,1460.2,12463.0,727.1
3.53909,11082.0,4799.5,4324.69999,1461.0,12436.0,687.79999
3.53909,11080.0,4783.0,4322.3,1467.7,12420.0,651.39999
3.53909,11109.0,4763.5,4322.3,1456.7,12389.0,596.7
3.53909,11117.0,4768.19999,4322.19999,1430.5,12369.0,580.6
3.0192,11077.0,4746.5,4323.3,1414.7,12316.0,565.79999
3.0192,11071.0,4737.1,4326.5,1415.8,12301.0,407.0
3.0192,11083.0,4671.0,4320.19999,1427.7,12267.0,345.8
3.0192,11087.0,4679.0,4326.69999,1434.7,12294.0,368.69999
3.0192,11073.0,4719.0,4323.0,1440.2,12327.0,399.89999
3.0192,11084.0,4727.0,4325.5,1448.7,12349.0,404.69999
3.0192,11030.0,4759.5,4328.19999,1464.3,12393.0,493.3
3.0192,11015.0,4698.19999,4323.19999,1476.3,12305.0,466.19999
3.0192,10990.0,4686.1,4321.89999,1482.2,12332.0,511.3
3.0192,10944.0,4778.1,4326.3,1471.7,12387.0,577.0
3.0192,10935.0,4727.89999,4318.8,1479.5,12371.0,575.39999
3.0192,11135.0,4843.0,4322.0,1474.0,12497.0,529.89999
3.0192,11080.0,4863.0,4321.69999,1479.9,12527.0,597.6
3.0192,11116.0,4881.0,4324.5,1476.2,12510.0,548.6
3.0192,11127.0,4934.0,4323.89999,1473.7,12533.0,574.39999
3.0192,11140.0,4958.5,4321.19999,1468.0,12568.0,578.29999
3.0192,11116.0,4980.5,4321.19999,1477.2,12596.0,627.7
3.0192,11103.0,4974.1,4319.8,1484.2,12602.0,659.0
2.9352,11098.0,4986.0,4322.8,1468.2,12608.0,638.7
2.36689,11107.0,4959.0,4320.8,1465.2,12562.0,556.5
2.4382,11179.0,4933.1,4326.19999,1477.3,12534.0,480.1
2.4382,11196.0,4958.89999,4323.5,1458.59999,12577.0,511.6
2.4382,11211.0,4972.0,4321.69999,1471.8,12570.0,429.0
2.4382,11197.0,5021.6,4321.5,1459.8,12635.0,462.69999
2.4382,11132.0,4991.1,4325.5,1493.5,12624.0,517.29999
2.4382,11234.0,5081.89999,4320.0,1529.2,12747.0,562.1
2.4382,11200.0,5093.0,4325.0,1533.3,12761.0,594.7
2.4382,11203.0,5100.0,4323.19999,1548.7,12782.0,607.39999
2.4382,11270.0,5110.0,4321.39999,1556.3,12807.0,566.29999
