Viim.,Avoin,Korkea,Matala,Vol.
10518.03,10430.33,10518.03,10240.28,98410000
10798.64,10518.03,10850.63,10518.03,95580000
10877.08,10798.64,10942.91,10798.64,56670000
10413.07,10877.08,10877.28,10413.07,82560000
10538.05,10413.07,10553.54,10303.83,74590000
10319.91,10538.05,10538.05,10161.21,83700000
10444.53,10319.91,10519.95,10267.66,79910000
10484.01,10444.53,10564.08,10360.54,59800000
10863.79,10484.01,10869.01,10484.01,91520000
10835.56,10863.79,10863.79,10680.86,82580000
10801.99,10835.56,10987.71,10768.67,74690000
10597.46,10801.99,10851.84,10574.07,73850000
10851.31,10597.46,10857.3,10597.46,35360000
10851.26,10851.31,10929.14,10729.89,74900000
10791.36,10851.26,10851.26,10723.5,68760000
10824.86,10791.36,10975.8,10791.36,63110000
10697.54,10824.86,10859.42,10659.85,58720000
10868.99,10697.54,10869.1,10697.54,54960000
11020.29,10868.99,11020.29,10844.63,73000000
11055.19,11020.29,11066.54,10848.4,66450000
10917.7,11055.19,11055.19,10906.09,56370000
10656.4,10917.7,10917.7,10603.54,70170000
10394.22,10656.4,10656.4,10352.61,71510000
10110.81,10394.22,10395.75,10082.68,91270000
10334.65,10110.81,10366.86,10110.81,75290000
10171.81,10334.65,10343.83,10149.84,66940000
10075.72,10171.81,10171.81,9971.92,82910000
9907.95,10075.72,10075.79,9835.24,76240000
9813.18,9907.95,9916.09,9641.8,126810000
9936.84,9813.18,10000.19,9813.18,86060000
9854.2,9936.84,9936.84,9670.28,85460000
9730.9,9854.2,9982.88,9678.26,81750000
9355.35,9730.9,9730.9,9354.37,78460000
9656.13,9355.35,9710.94,9355.35,75750000
9384.49,9656.13,9656.13,9295.81,108800000
9190.48,9384.49,9384.49,9152.43,151780000
9666.07,9190.48,9687.87,9190.48,101920000
9686.94,9666.07,9780.11,9609.17,90870000
9724.97,9686.94,9788.56,9621.71,78750000
9751.61,9724.97,9773.33,9689.6,75660000
9757.66,9751.61,9801.43,9643.1,71080000
10178.31,9757.66,10186.28,9757.66,105560000
10150.08,10178.31,10224.16,10076.37,85670000
10039.53,10150.08,10212.75,9993.3,69020000
10004.69,10039.53,10051.3,9915.06,62050000
10114.2,10004.69,10220.87,10004.69,124480000
10012.61,10114.2,10114.2,9912.94,58350000
9896.55,10012.61,10012.61,9853.04,79870000
9818.64,9896.55,9896.55,9719.11,66270000
9722.35,9818.64,9921.37,9686.36,58570000
9638.96,9722.35,9722.35,9591.19,45170000
9643.27,9638.96,9725.28,9552.09,63710000
9911.57,9643.27,9912.39,9643.27,86190000
9347.45,9911.57,10022.07,9343.94,192370000
9446.89,9347.45,9497.16,9341.82,97870000
9449.83,9446.89,9493.2,9406.48,68170000
9362.39,9449.76,9449.76,9328.85,72190000
9424.63,9362.39,9428.27,9300.33,88830000
9344.78,9424.63,9424.63,9284.17,91280000
9548.7,9344.78,9620.12,9344.78,89010000
9622.65,9548.7,9649.83,9542.75,59090000
9586.13,9622.65,9638.74,9533.7,64690000
9729.21,9586.13,9729.6,9583.73,66130000
9798.87,9729.21,9866.16,9729.21,68150000
9772.55,9798.87,9798.87,9719.9,45760000
9709.93,9772.55,9787.17,9671.18,54260000
9936.06,9709.93,9958.56,9709.93,70830000
9838.19,9936.06,9936.06,9789.07,58480000
9687.43,9838.19,9838.19,9641.84,59530000
9720.94,9687.43,9753.3,9674.98,36820000
9725.37,9720.94,9782.76,9669.82,58480000
9816.37,9725.37,9835.72,9692.42,72170000
9743.05,9816.37,9816.37,9707.17,59830000
9865.82,9743.05,9970.41,9743.05,77520000
10091.77,9865.82,10098.93,9865.82,77760000
9861.45,10091.77,10091.77,9833.69,104290000
9817.86,9861.45,9927.08,9814.42,49950000
9839.71,9817.86,9842.2,9729.6,55670000
9652.53,9839.71,9839.71,9651.95,51210000
9590.35,9652.53,9652.53,9554.82,33060000
9551.47,9590.35,9616.3,9432.07,57790000
9643.71,9551.47,9675.08,9533.76,63440000
9665.78,9643.71,9696.65,9607.04,62720000
9783.65,9665.78,9810.85,9665.78,68110000
9644.91,9783.65,9783.65,9617.15,44590000
9711.04,9644.91,9719.51,9629.24,38080000
9590.5,9711.04,9711.04,9531.3,57490000
9473.16,9590.5,9590.5,9428.94,97510000
9311.38,9473.16,9580.51,9287.08,66230000
9266.91,9311.38,9355.56,9240.2,60600000
9181.57,9266.91,9266.91,9145.43,66660000
9022.38,9181.57,9208.44,8978.01,66520000
9016.89,9022.38,9046.5,8951.25,68790000
9091.75,9016.89,9134.27,8928.62,66690000
9070.4,9091.75,9176.04,9022.18,59950000
9085.47,9070.4,9168.94,9068.62,61080000
8981.43,9085.47,9085.47,8943.95,76260000
8813.79,8981.43,8981.43,8804.81,95960000
8636.2,8813.79,8813.79,8623.48,77350000
8594.5,8636.2,8729.35,8462.44,74460000
8838.35,8594.5,8860.9,8594.5,90750000
8608.06,8838.35,8838.35,8607.34,67930000
8520.78,8608.06,8608.06,8441.71,72100000
8576.92,8520.78,8595.88,8432.86,78740000
8400.67,8576.92,8598.17,8330.31,63560000
8295.31,8400.67,8534.83,8292.3,59140000
8359.06,8295.31,8396.86,8121.57,76290000
8264.3,8359.06,8415.58,8263.26,36580000
8396.32,8264.3,8447.12,8264.3,41280000
8256.47,8396.32,8396.32,8169.15,55080000
8435.5,8256.47,8478.65,8256.47,57650000
8344.53,8435.5,8435.5,8296.66,62020000
8262.92,8344.53,8470.12,8237.21,63080000
8228.93,8262.92,8420.84,8206.79,48730000
8101.73,8228.93,8228.93,7973.21,73260000
8192.54,8101.73,8220.06,8014.06,65100000
8478.23,8192.54,8555.61,8192.54,139350000
8575.6,8478.23,8575.65,8453.09,68620000
8664.12,8575.6,8707.02,8510.23,52670000
8540.02,8664.12,8664.12,8444.82,64370000
8529.04,8540.02,8632.13,8504.03,63820000
8419.08,8529.04,8618.61,8401.53,89740000
8471.66,8419.08,8504.63,8289.91,67730000
8388.57,8471.66,8481.93,8378.2,42590000
8366.56,8388.57,8401.8,8281.65,55530000
8477.44,8366.56,8494.85,8366.56,51150000
8480.36,8477.44,8509.03,8375.62,67980000
8339.74,8480.36,8480.36,8325.31,50640000
8312.14,8339.74,8409.57,8297.61,43210000
8451.5,8312.14,8456.68,8281.94,62890000
8500.49,8451.5,8547.4,8438.84,74470000
8463.15,8500.49,8578.45,8417.6,49540000
8531.69,8463.15,8531.93,8378.79,57050000
8603.88,8531.69,8631.26,8531.69,57040000
8577.27,8603.88,8625.03,8543.4,56140000
8375.3,8577.27,8577.27,8373.91,57630000
8523.15,8375.3,8523.15,8375.3,49970000
8545.09,8523.15,8583.13,8484.55,47770000
8511.79,8545.09,8572.23,8456.69,34860000
8320.13,8511.79,8511.79,8312.5,49540000
8371.68,8320.13,8425.07,8320.13,49930000
8359.86,8371.68,8429.1,8311.38,46600000
8559.89,8359.86,8561.28,8359.86,46310000
8487.5,8559.89,8601.67,8482.11,27880000
8561.59,8487.5,8578.12,8454.78,53930000
8507.16,8561.59,8569.55,8446.19,44990000
8540.08,8507.16,8549.48,8423.55,56490000
8502.66,8540.08,8540.57,8457.14,64400000
8505.54,8502.66,8509.64,8423.13,31980000
8463.41,8505.54,8535.24,8434.94,69860000
8291.26,8463.41,8463.41,8275.29,79550000
8042.04,8291.26,8291.26,8041.84,70950000
7626.25,8042.04,8042.04,7550.48,146560000
7744.69,7626.25,7880.18,7626.25,101020000
7648.61,7744.69,7750.56,7611.04,86620000
7616.1,7648.61,7693.9,7563.15,100920000
7634.23,7616.1,7716.01,7557.19,91120000
7800.92,7634.23,7808.44,7634.23,60090000
7640.24,7800.92,7800.92,7487.89,101710000
7526.25,7640.24,7640.24,7371.57,112370000
7235.47,7526.25,7609.13,7230.58,94870000
7120.67,7235.47,7304.33,7120.67,98190000
7753.71,7120.67,7753.95,7120.67,121730000
7517.76,7753.71,7788.95,7505.71,73210000
7398.41,7517.76,7517.76,7315.53,75250000
7326.39,7398.41,7440.47,7314.43,58210000
7428.67,7326.39,7451.27,7312.33,56210000
7252.19,7428.67,7428.67,7187.94,60860000
6883.03,7252.19,7252.19,6864.15,95490000
6936.73,6883.03,7009.09,6710.76,105060000
6953.68,6936.73,7127.92,6923.67,69050000
6801.55,6953.68,7003.64,6743.11,75880000
6941.5,6801.55,6982.32,6773.25,68720000
6412.69,6941.5,6941.5,6303.31,97830000
6338.77,6412.69,6536.29,6227.44,140250000
6061.6,6338.77,6429.44,5924.14,142730000
6052.06,6061.6,6329.42,5947.65,93020000
5799.43,6052.06,6052.06,5542.1,138780000
6193.69,5799.43,6197.4,5799.43,122290000
6450.62,6193.69,6690.65,6193.69,121650000
6039.12,6450.62,6477.58,5989.95,98440000
5792.54,6039.12,6117.35,5683.84,140380000
6080.19,5792.54,6126.64,5792.54,101600000
6316.14,6080.19,6396.56,6080.19,75700000
6342.62,6316.14,6397.5,6202.63,66580000
6009.55,6342.62,6342.62,5995.34,77930000
6018.93,6009.55,6069.91,5806.92,80360000
5812.62,6018.93,6018.93,5506.52,106850000
5713.73,5812.62,5831.82,5519.55,77920000
5674.7,5713.73,5886.11,5612.76,92280000
6010.05,5674.7,6045.73,5674.7,93220000
6172.79,6010.05,6233.9,6010.05,94550000
6156.12,6172.79,6193.59,6087.41,88770000
6316.92,6156.12,6317.0,6156.12,75000000
6590.21,6316.92,6600.93,6316.92,92230000
6498.19,6590.21,6590.21,6388.44,69390000
6062.0,6498.19,6498.19,6062.0,101760000
6152.15,6062.0,6201.62,6013.78,57550000
6213.77,6152.15,6392.31,6152.15,48400000
5926.73,6213.77,6213.77,5873.1,59480000
5690.61,5926.73,6023.6,5686.5,65740000
5635.39,5690.61,5710.72,5549.87,61580000
5548.58,5635.39,5824.1,5488.92,103670000
5449.18,5548.58,5644.91,5424.6,61060000
5479.9,5449.18,5550.88,5389.82,63380000
5380.26,5479.9,5547.94,5380.26,69570000
5221.3,5380.26,5380.26,5100.94,74040000
5047.69,5221.3,5261.19,5028.0,70010000
5412.11,5047.69,5412.11,5047.69,68120000
5481.15,5412.11,5509.17,5319.26,79530000
5470.24,5481.15,5564.12,5392.57,58870000
5628.72,5470.24,5661.18,5470.24,45400000
5599.92,5628.72,5651.53,5508.51,59270000
5287.79,5599.92,5601.4,5269.65,47490000
5398.12,5287.79,5399.87,5142.14,57150000
5353.25,5398.12,5398.12,5231.6,50600000
5393.89,5353.25,5507.31,5277.02,73280000
5136.62,5393.89,5393.89,5114.35,65930000
5428.7,5136.62,5431.97,5136.62,58930000
5515.63,5428.7,5556.4,5308.28,61270000
5577.89,5515.63,5583.45,5506.57,50070000
5530.1,5577.89,5577.89,5401.39,66880000
5377.9,5530.1,5530.1,5277.14,65940000
5345.99,5377.9,5457.98,5310.08,41170000
5379.01,5345.99,5384.41,5308.71,52100000
5351.78,5379.01,5432.27,5291.92,67030000
5341.9,5351.78,5382.63,5322.38,55000000
5340.39,5341.9,5419.75,5293.51,66120000
5272.11,5340.39,5340.39,5235.21,50220000
5276.84,5272.11,5328.95,5247.96,27300000
5219.31,5276.84,5286.75,5182.26,38030000
5403.52,5219.31,5410.65,5219.31,41350000
5593.35,5403.52,5602.1,5403.52,38550000
5845.05,5593.35,5845.63,5593.35,47700000
5781.48,5845.05,5940.4,5723.31,62970000
5603.36,5781.48,5781.48,5502.21,58240000
5630.54,5603.36,5723.62,5585.43,52370000
5575.77,5630.54,5676.27,5575.06,39850000
5416.14,5575.77,5575.77,5394.24,60620000
5207.77,5416.14,5501.9,5188.84,69960000
5191.65,5207.77,5248.25,5102.27,69020000
5309.24,5191.65,5362.32,5191.65,107980000
5215.52,5309.24,5333.62,5183.39,44530000
5084.04,5215.52,5267.99,5079.1,64680000
5102.68,5084.04,5173.41,4996.78,83780000
4943.63,5102.68,5266.11,4905.28,132570000
4960.86,4943.63,4965.21,4817.18,69650000
5018.1,4960.86,5038.25,4894.39,64210000
5064.21,5018.1,5075.27,4994.98,69250000
5217.03,5064.21,5228.21,5064.21,62210000
5105.55,5217.03,5217.03,5076.12,59850000
5105.65,5105.55,5143.28,5052.0,73280000
4991.32,5096.76,5103.87,4973.6,55860000
5022.67,5003.77,5028.72,4938.93,66280000
5229.64,5049.34,5247.78,5035.02,83790000
5214.5,5197.63,5214.55,5116.4,83940000
5379.18,5242.95,5380.03,5217.5,96900000
5396.27,5324.06,5409.73,5298.17,77350000
5221.33,5358.93,5366.04,5218.38,77400000
5180.88,5214.22,5250.13,5160.97,72250000
5123.67,5177.32,5178.49,5083.67,69570000
5123.32,5157.45,5194.59,5118.18,54170000
5067.28,5082.42,5123.83,5067.28,42170000
4872.18,5038.83,5042.39,4862.21,79540000
4869.86,4888.21,4919.18,4807.72,74510000
4770.76,4855.61,4872.51,4748.31,91600000
4593.04,4756.51,4756.51,4592.89,73590000
4539.82,4696.43,4696.43,4515.42,57790000
4454.25,4525.56,4529.13,4417.46,76570000
4387.76,4484.53,4570.38,4366.45,71730000
4446.11,4405.58,4460.83,4391.32,77020000
4395.43,4421.17,4421.17,4327.84,76490000
4207.75,4350.93,4355.1,4207.08,59640000
4189.39,4216.65,4254.23,4157.76,88920000
4321.97,4210.75,4322.09,4210.75,88520000
4216.68,4307.73,4312.26,4206.15,56820000
4110.31,4204.22,4207.78,4098.29,81890000
4136.21,4112.09,4142.02,4028.41,64150000
4369.5,4139.77,4386.69,4135.13,76780000
4498.79,4374.84,4588.75,4366.12,107590000
4570.68,4472.08,4574.38,4399.59,100520000
4516.59,4591.96,4660.08,4513.89,80020000
4722.76,4571.58,4723.36,4559.16,64470000
4633.94,4694.37,4703.52,4600.17,62890000
4637.9,4655.22,4703.96,4582.3,66030000
4730.52,4629.03,4769.81,4613.04,84010000
4624.68,4687.95,4691.5,4571.12,111650000
4724.43,4658.38,4724.73,4625.61,60350000
4716.75,4752.81,4800.13,4693.35,72120000
4801.77,4702.56,4817.57,4678.86,65660000
4751.83,4800.01,4801.77,4682.66,67670000
4709.18,4737.78,4803.08,4687.77,62780000
4501.54,4677.56,4689.1,4494.9,47890000
4601.24,4499.79,4608.99,4496.99,64500000
4612.23,4595.95,4644.38,4490.33,119800000
4909.86,4663.36,4916.59,4661.6,112510000
4883.6,4916.91,4993.48,4860.48,106050000
4948.9,4924.15,5038.59,4909.31,89880000
4860.57,4961.24,4968.28,4812.66,69230000
4851.51,4835.88,4866.37,4716.38,62480000
4994.21,4883.24,5011.92,4864.85,64860000
5097.9,4994.21,5119.2,4959.6,76300000
5015.56,5073.22,5083.82,4992.27,77130000
5278.84,5015.56,5354.58,4979.21,136640000
5404.03,5317.63,5418.59,5306.3,104390000
5251.05,5412.98,5412.98,5211.43,82410000
5297.41,5261.56,5313.16,5155.6,72180000
5410.5,5302.67,5417.17,5262.33,78970000
5406.58,5405.24,5516.83,5379.59,91370000
5429.94,5371.54,5429.98,5321.16,85590000
5383.31,5366.87,5400.97,5305.02,68520000
5282.75,5337.76,5344.77,5217.38,79360000
5439.63,5268.74,5453.73,5259.34,88490000
5606.79,5493.94,5647.13,5486.31,84830000
5872.99,5603.29,5888.77,5603.29,69660000
5800.61,5867.73,5909.0,5790.88,75290000
5935.09,5769.06,6005.99,5767.31,101410000
5883.23,5959.63,6139.12,5869.2,110000000
5970.6,5913.03,6052.48,5893.87,67810000
5741.3,5970.6,5970.6,5721.66,65800000
5638.64,5720.38,5798.76,5623.89,63030000
5462.43,5634.03,5657.47,5441.53,83310000
5532.13,5445.0,5532.41,5356.03,80120000
5654.67,5558.27,5694.82,5553.04,79220000
5748.04,5633.75,5750.63,5548.07,54810000
5884.35,5763.73,5941.16,5761.98,71990000
5990.13,5903.52,6010.52,5903.52,57610000
5781.22,5894.28,5906.48,5731.29,66860000
5828.03,5786.45,5835.22,5721.93,25970000
5775.61,5810.64,5810.64,5644.85,59640000
5855.93,5791.27,5860.68,5777.17,55700000
5836.29,5828.11,5867.61,5755.24,56430000
5791.54,5867.6,5897.03,5779.35,64090000
6017.82,5828.12,6032.58,5824.63,46640000
6031.94,6007.37,6076.83,5984.94,59970000
5825.55,6007.55,6023.42,5792.22,67380000
5797.92,5809.87,5882.61,5754.74,54990000
5802.82,5789.21,5900.13,5789.21,54730000
5737.3,5780.19,5792.38,5716.67,39450000
5833.93,5775.61,5872.63,5775.61,48530000
5924.03,5868.75,5987.19,5861.79,52990000
5967.89,5924.03,5971.42,5911.35,48910000
5901.86,5953.96,5969.66,5882.97,43830000
5757.6,5880.96,5888.21,5742.72,40170000
5768.33,5743.67,5836.08,5736.0,46410000
5591.81,5754.4,5759.62,5576.1,62220000
5614.24,5607.48,5649.14,5554.04,117400000
5490.55,5614.2,5614.2,5473.09,59920000
5430.46,5490.51,5513.95,5411.28,52840000
5595.25,5430.52,5597.42,5430.52,45260000
5548.91,5595.29,5581.57,5514.6,38620000
5614.83,5575.03,5659.09,5573.29,37740000
5716.3,5607.86,5719.52,5605.64,31860000
5607.68,5716.3,5751.12,5607.21,45540000
5717.43,5618.12,5728.35,5618.12,38730000
5607.2,5682.61,5705.52,5601.77,53700000
5554.48,5614.16,5627.38,5539.29,22200000
5492.49,5556.22,5568.14,5466.97,29020000
5495.53,5490.75,5549.54,5465.54,31800000
5398.69,5474.66,5484.53,5398.22,31880000
5414.69,5416.09,5470.24,5398.5,29400000
5351.64,5406.0,5435.77,5350.33,28620000
5467.75,5351.64,5486.68,5337.72,37390000
5508.43,5492.11,5558.04,5470.51,34610000
5753.63,5558.88,5753.66,5553.66,56220000
5438.81,5767.55,5767.55,5437.19,138040000
5435.71,5461.42,5475.43,5391.16,69470000
5487.78,5454.85,5530.12,5451.37,46800000
5521.83,5458.2,5548.91,5454.46,69170000
5576.56,5523.57,5585.82,5444.26,58810000
5662.13,5588.73,5666.91,5578.08,58580000
5659.88,5643.0,5709.11,5632.44,55390000
5676.59,5682.49,5739.91,5649.09,43780000
5643.78,5667.9,5740.51,5638.73,42780000
5645.52,5640.3,5678.08,5628.33,40200000
5771.47,5655.96,5787.27,5653.12,50770000
5751.47,5757.55,5802.28,5722.36,48110000
5873.71,5765.39,5894.9,5761.91,49390000
5830.66,5875.45,5890.68,5802.42,44070000
5840.55,5818.47,5915.82,5818.47,63390000
5875.45,5847.51,5919.96,5832.34,55210000
5942.34,5865.01,5947.47,5795.17,53290000
5882.77,5921.46,5946.71,5882.13,53330000
5821.07,5882.77,5946.35,5806.43,43170000
5881.63,5833.26,5889.04,5797.34,49630000
5965.65,5881.63,6007.41,5877.95,66660000
5949.57,5958.69,6023.5,5928.77,75790000
5800.72,5940.88,5946.09,5791.24,47540000
5840.38,5812.89,5874.7,5809.41,37190000
5815.38,5836.9,5838.64,5772.34,65490000
5868.92,5837.98,5922.45,5835.31,51600000
6019.47,5875.87,6019.5,5844.95,76180000
6136.26,6024.68,6143.83,6016.0,55660000
6126.79,6104.97,6166.53,6070.82,52810000
6152.0,6137.22,6220.54,6131.71,72010000
6205.0,6160.69,6260.57,6157.22,72330000
6305.56,6227.6,6381.58,6221.5,77250000
6230.62,6303.82,6305.56,6188.05,45670000
6100.13,6211.5,6239.96,6084.58,65940000
5977.95,6100.13,6107.08,5946.06,58500000
6068.96,6007.51,6147.03,6007.51,58140000
6195.44,6095.04,6197.91,6089.47,56580000
6321.3,6204.13,6338.67,6204.13,48130000
6363.16,6323.04,6415.95,6323.04,58160000
6430.89,6359.69,6431.1,6347.78,49930000
6450.84,6463.93,6521.93,6420.89,55960000
6448.21,6456.06,6524.67,6433.28,53330000
6395.99,6434.31,6434.31,6327.23,41190000
6496.08,6422.06,6531.0,6415.97,58980000
6591.67,6508.25,6615.56,6508.25,55830000
6632.35,6612.53,6671.58,6592.98,53730000
6612.73,6627.13,6631.07,6551.39,88660000
6567.33,6623.16,6624.45,6535.96,37930000
6589.57,6569.07,6633.73,6569.07,44040000
6593.76,6575.66,6622.44,6572.18,56080000
6422.38,6593.76,6593.76,6417.41,66040000
6405.56,6413.7,6433.27,6363.16,48890000
6505.05,6379.51,6507.14,6321.31,53120000
6420.77,6499.84,6515.68,6410.9,50090000
6368.82,6412.13,6443.13,6333.75,60380000
6255.53,6349.8,6399.68,6255.03,53270000
6095.93,6236.51,6238.24,6045.0,60370000
6171.95,6111.5,6191.94,6102.12,38280000
6311.7,6173.68,6312.58,6168.49,49650000
6274.72,6316.89,6334.22,6243.75,33340000
6315.14,6293.74,6351.14,6274.74,44170000
6346.47,6309.96,6362.06,6306.71,40570000
6387.83,6389.69,6456.84,6378.6,40960000
6344.25,6389.56,6439.64,6327.6,48140000
6443.9,6389.19,6495.57,6383.43,60690000
6244.29,6468.1,6533.0,6234.64,184960000
6236.34,6247.75,6320.05,6223.55,72390000
6284.09,6231.15,6294.13,6229.9,44800000
6279.03,6271.99,6308.16,6229.79,57270000
6235.72,6284.22,6288.45,6193.96,50950000
6188.12,6220.16,6229.12,6146.17,71410000
6167.7,6198.49,6255.38,6167.12,52110000
6091.86,6169.43,6216.16,6083.84,47480000
6077.7,6098.78,6165.84,6062.17,52330000
5949.16,6086.35,6096.35,5946.73,69450000
6038.62,5945.7,6060.03,5921.97,68810000
5952.96,6050.72,6128.63,5945.46,58820000
5979.36,5954.69,5998.53,5923.64,57700000
5913.92,5965.53,5965.53,5874.02,43640000
6026.5,5932.93,6034.3,5932.93,46200000
6046.62,6009.21,6071.23,5944.95,47860000
6077.7,6058.72,6106.71,6008.78,49700000
6209.68,6105.36,6223.89,6105.36,46600000
6170.23,6192.39,6203.58,6166.13,40740000
6267.38,6185.78,6308.63,6185.78,48920000
6286.82,6267.38,6332.25,6267.38,57090000
6303.44,6285.09,6315.71,6268.97,36290000
6390.78,6347.46,6406.18,6347.46,45780000
6333.29,6402.63,6402.63,6328.63,39900000
6404.51,6346.2,6447.79,6346.2,54520000
6278.16,6391.58,6404.18,6269.71,40590000
6244.48,6292.78,6323.37,6217.02,42780000
6347.6,6279.43,6360.93,6279.43,32270000
6292.34,6331.34,6333.9,6279.74,38860000
6286.6,6301.98,6336.68,6270.42,29540000
6101.35,6270.12,6270.46,6078.86,43280000
6190.97,6041.18,6202.77,6017.91,44390000
6104.17,6213.94,6238.44,6091.99,38500000
6224.77,6170.37,6240.91,6164.74,39570000
6221.51,6243.81,6276.53,6202.88,56530000
6175.72,6259.13,6259.49,6159.28,57520000
6204.49,6173.54,6262.88,6142.07,49620000
6198.5,6207.13,6214.2,6157.46,49560000
6170.12,6199.95,6238.69,6149.09,44520000
6126.5,6161.24,6178.57,6112.86,38450000
6173.43,6142.11,6196.61,6135.88,50500000
6239.68,6200.68,6259.36,6198.01,41190000
6253.1,6284.62,6289.82,6231.03,39280000
6242.77,6281.95,6282.28,6206.13,35450000
6267.31,6242.67,6275.89,6241.66,40510000
6233.37,6246.08,6268.77,6188.44,42980000
6215.43,6237.11,6288.25,6202.2,57630000
6255.34,6225.58,6265.89,6205.07,39880000
6343.31,6286.8,6348.87,6281.47,37960000
6361.53,6368.37,6383.61,6342.59,24250000
6427.91,6370.9,6437.65,6367.73,27930000
6456.13,6428.46,6475.47,6419.35,38040000
6627.39,6495.33,6632.29,6490.51,47850000
6633.54,6644.95,6652.11,6604.2,52200000
6669.09,6609.0,6676.02,6579.44,53520000
6690.24,6709.93,6711.7,6639.87,50610000
6639.32,6712.31,6743.22,6624.47,52630000
6531.34,6663.5,6663.5,6496.12,65130000
6565.52,6509.6,6600.95,6504.9,47170000
6618.91,6603.43,6640.49,6584.58,63320000
6585.92,6653.39,6675.59,6579.13,62810000
6658.43,6603.39,6659.89,6603.39,41160000
6675.32,6657.03,6702.3,6598.55,71660000
6598.82,6680.99,6696.71,6595.19,55250000
6600.96,6641.25,6680.31,6584.64,66260000
6534.06,6571.52,6616.17,6499.32,62530000
6495.0,6516.64,6575.17,6489.28,51080000
